@lat,@lon,name:cy,place,name
52.3535487,-3.3678365,,farm,
52.3703737,-3.3946372,,farm,
52.3753256,-3.3971906,,farm,
52.3629513,-3.4315014,,farm,
52.3520611,-3.4954024,,farm,
52.3514714,-3.4869695,,farm,
52.3074656,-3.3413918,,farm,
52.3075968,-3.3364136,,farm,
52.3061798,-3.3293755,,farm,
52.3124377,-3.3199985,,farm,
52.3175142,-3.3341176,,farm,
52.3251344,-3.3126385,,farm,
52.3170551,-3.2813317,,farm,
52.3215408,-3.2816321,,farm,
52.3094860,-3.2902367,,farm,
52.3008134,-3.2917173,,farm,
52.2926247,-3.3097417,,farm,
52.2887792,-3.3099563,,farm,
52.3199538,-3.3523995,,farm,
52.3312059,-3.3287103,,farm,
52.3274687,-3.3128960,,farm,
52.3355657,-3.3171446,,farm,
52.3330482,-3.3757670,,farm,
52.3420947,-3.4050781,,farm,
52.3545076,-3.3923752,,farm,
52.3378995,-3.3530862,,farm,
52.3280391,-3.3977182,,farm,
52.3035098,-3.4484870,,farm,
52.3118408,-3.4839136,,farm,
52.3158942,-3.4735925,,farm,
52.3186094,-3.4672410,,farm,
52.3388434,-3.4952218,,farm,
52.1691427,-3.4909732,,farm,
52.1657208,-3.4986765,,farm,
52.1493578,-3.5006292,,farm,
52.1483966,-3.5119588,,farm,
52.1521885,-3.5161860,,farm,
52.1465005,-3.5257775,,farm,
52.1504243,-3.5388024,,farm,
52.1691690,-3.5159714,,farm,
52.1789990,-3.5148985,,farm,
52.1768410,-3.5070450,,farm,
52.1797884,-3.5136325,,farm,
52.1685505,-3.4526069,,farm,
52.1406143,-3.4702880,,farm,
52.1378487,-3.4835918,,farm,
52.1093869,-3.4703872,,farm,
52.1361046,-3.4449169,,farm,
52.1354593,-3.4363553,,farm,
52.1372373,-3.4238884,,farm,
52.1258832,-3.4962222,,farm,
52.1236436,-3.5070583,,farm,
52.1354264,-3.4540901,,farm,
52.1314486,-3.5123691,,farm,
52.1272203,-3.5118112,,farm,
52.1239730,-3.5276684,,farm,
52.1051697,-3.5541258,,farm,
52.1516818,-3.4727452,,farm,
52.1575666,-3.4580252,,farm,
52.1740450,-3.4718225,,farm,
52.1788479,-3.4806845,,farm,
52.1844264,-3.4740112,,farm,
52.1971072,-3.4964344,,farm,
52.1853493,-3.4994410,,farm,
52.1931336,-3.5153519,,farm,
52.1860696,-3.5193859,,farm,
52.1912789,-3.5297500,,farm,
52.1985657,-3.5076700,,farm,
52.2161465,-3.4918986,,farm,
52.2148712,-3.4820925,,farm,
52.2204321,-3.4992157,,farm,
52.1311135,-3.5883746,,farm,
52.1212466,-3.5895976,,farm,
52.1130775,-3.5889325,,farm,
52.1086233,-3.6055836,,farm,
52.1180977,-3.6232433,,farm,
52.1367507,-3.6166343,,farm,
52.1709145,-3.6484346,,farm,
52.1696116,-3.6633906,,farm,
52.1757177,-3.5777316,,farm,
52.1804019,-3.5641274,,farm,
52.1802835,-3.5579690,,farm,
52.1951357,-3.5641488,,farm,
52.2231822,-3.4825668,,farm,
52.2229456,-3.4612808,,farm,
52.2162150,-3.4546074,,farm,
52.2213945,-3.4489426,,farm,
52.2128756,-3.4469900,,farm,
52.2077345,-3.4325919,,farm,
52.2097332,-3.4321842,,farm,
52.2129545,-3.4314331,,farm,
52.2283215,-3.4831247,,farm,
52.2318700,-3.4738764,,farm,
52.2429080,-3.4605083,,farm,
52.0535536,-3.6348747,,farm,
52.0803048,-3.6646150,,farm,
52.2054708,-3.5448168,,farm,
52.2674164,-3.5665535,,farm,
52.2537312,-3.6388873,,farm,
52.2666351,-3.6078702,,farm,
52.2781994,-3.5526060,,farm,
52.2777137,-3.5429500,,farm,
52.2841068,-3.5513400,,farm,
52.2812057,-3.5339163,,farm,
52.2797223,-3.5280155,,farm,
52.2682338,-3.4982108,,farm,
52.2669601,-3.4946059,,farm,
52.2632568,-3.4914945,,farm,
52.2612211,-3.4929751,,farm,
52.2616283,-3.4976314,,farm,
52.2932551,-3.4706377,,farm,
52.2945544,-3.4573768,,farm,
52.2847106,-3.4451030,,farm,
52.2862464,-3.5225867,,farm,
52.3515265,-3.4215211,,farm,
52.3580924,-3.4127020,,farm,
52.3602284,-3.3933901,,farm,
52.3603857,-3.4231089,,farm,
52.3617616,-3.4278940,,farm,
52.3606347,-3.4320782,,farm,
52.3679199,-3.4219073,,farm,
52.4162522,-3.3862446,,farm,
52.4564255,-3.3771037,,farm,
52.4634857,-3.3768676,,farm,
52.4994492,-3.3986472,,farm,
52.4746752,-3.4364556,,farm,
52.4708716,-3.4392451,,farm,
52.4610148,-3.4562610,,farm,
52.4618907,-3.4595870,,farm,
52.4570139,-3.4563683,,farm,
52.4379720,-3.5362123,,farm,
52.4914018,-3.4671186,,farm,
52.4831569,-3.5217069,,farm,
52.1728638,-3.2287131,,farm,
52.1737981,-3.2382189,,farm,
52.1714294,-3.2402788,,farm,
52.1675470,-3.2483469,,farm,
52.1776207,-3.1072091,,farm,
52.1822785,-3.0966948,,farm,
52.2239529,-3.0862664,,farm,
52.2157237,-3.1158780,,farm,
52.2078217,-3.1193112,,farm,
52.2329165,-3.1048916,,farm,
52.2396709,-3.1050418,,farm,
52.2480795,-3.1103419,,farm,
52.2450710,-3.1106852,,farm,
52.2501946,-3.0972956,,farm,
52.2713232,-3.0957828,,farm,
52.2679223,-3.0940019,,farm,
52.2685920,-3.0823289,,farm,
52.2661101,-3.0732308,,farm,
52.2716252,-3.0638753,,farm,
52.2791910,-3.0437373,,farm,
52.2961755,-3.0415915,,farm,
52.3158164,-3.0382441,,farm,
52.3133765,-3.0326222,,farm,
52.3180856,-3.0165933,,farm,
52.3331409,-3.0439089,,farm,
52.3317641,-3.0349611,,farm,
52.3295611,-3.0320643,,farm,
52.3323279,-3.0278800,,farm,
52.3399324,-3.0337594,,farm,
52.3433147,-3.0188249,,farm,
52.4824973,-3.2148407,,farm,
52.4637149,-3.3379863,,farm,
52.4403727,-3.3471487,,farm,
52.4279316,-3.3133958,,farm,
52.4166648,-3.2521771,,farm,
52.4236790,-3.2534002,,farm,
52.4301950,-3.2430576,,farm,
52.4317912,-3.2323717,,farm,
52.4326677,-3.2529710,,farm,
52.0863669,-4.1998324,,village,Llanwenog
52.6539495,-3.8401065,,neighbourhood,Abercorris
52.6378416,-3.8333879,,village,Esgairgeiliog Ceinws
51.6921737,-4.2491898,,village,Graig
52.7623818,-3.0549874,,farm,Calcott Villa
52.7634725,-3.0582061,,farm,Domgay Farm
52.7638750,-3.0615320,,farm,The Elms
52.7650435,-3.0616178,,hamlet,Domgay
52.7676012,-3.0622616,,farm,Carnbwl
52.7665107,-3.0689134,,farm,Domgay Hall
52.7646410,-3.0687203,,farm,Oakhurst
52.7660692,-3.0697932,,hamlet,Measderwen
52.0188847,-4.3793797,,hamlet,Craig Ias
52.0189508,-4.3756461,,hamlet,Maefor
52.0179472,-4.3728351,,hamlet,Werfyn
52.0191753,-4.3713331,,hamlet,Gwylfa
52.0179868,-4.3705606,,hamlet,Hafod Lon
52.0157550,-4.3697881,,hamlet,Glas y Dorlan
52.0132458,-4.3666339,,hamlet,Llain Tarad
52.0130213,-4.3693375,,hamlet,Plas Gwyn
52.0134703,-4.3704319,,hamlet,Ty Gwyn
52.0183582,-4.4805914,,farm,Glandwrog
52.0165755,-4.4854194,,locality,Dolybryn
52.0162850,-4.4871575,,farm,Hendy
52.0866800,-4.4126884,,hamlet,Penrhiw-Pal
52.0718378,-4.3874619,,hamlet,Cwmins
52.0668172,-4.3887580,,farm,Pen Beili Mawr
52.0361428,-4.4101015,,hamlet,Dol Bran
52.0386367,-4.4167147,,hamlet,Dôl-Haidd Isaf
52.9843595,-3.3443787,,isolated_dwelling,Rhagatt Hall
52.9795074,-3.3379318,,hamlet,Bonwm
51.8063983,-4.0268081,,village,Blaenau
52.7132883,-4.0395692,,islet,Cerrig-y-gorllwyn
52.7122901,-4.0054979,,locality,Pont Pwll-Arthog
52.5751881,-3.1590756,,village,Hendomen
52.3364652,-2.9654794,,farm,
52.2478214,-3.1259092,,farm,
52.2541532,-3.1288275,,farm,
52.3206085,-3.1004604,,farm,
52.3253431,-3.0870065,,farm,
52.3255004,-3.0747756,,farm,
52.3230349,-3.0690249,,farm,
52.3269823,-3.0920490,,farm,
52.3295133,-3.1066617,,farm,
52.3237168,-3.1176051,,farm,
52.3216446,-3.1176695,,farm,
52.3354007,-3.1434402,,farm,
52.3271790,-3.1819567,,farm,
52.3319129,-3.2176193,,farm,
52.3340371,-3.2260522,,farm,
52.3401337,-3.2182845,,farm,
52.3487461,-3.2413301,,farm,
52.3558367,-3.2421669,,farm,
52.3506729,-3.2787308,,farm,
52.3513545,-3.2824644,,farm,
52.3447613,-3.2683238,,farm,
52.3415233,-3.2828292,,farm,
52.3429129,-3.2968411,,farm,
52.3459804,-3.3025059,,farm,
52.3384424,-3.3216676,,farm,
52.3814111,-3.3192107,,farm,
52.3785949,-3.3125803,,farm,
52.4076054,-3.3203372,,farm,
52.4178734,-3.3658060,,farm,
52.4902897,-3.4464191,,farm,
52.4919228,-3.4507321,,farm,
52.4904465,-3.4570406,,farm,
52.4874674,-3.4608601,,farm,
52.4851808,-3.4793352,,farm,
52.4070623,-3.5425495,,farm,
52.4076775,-3.5257910,,farm,
52.4081226,-3.5195039,,farm,
52.4363223,-3.5911511,,farm,
52.4317697,-3.5869239,,farm,
52.4353935,-3.5742854,,farm,
52.3866091,-3.1479175,,farm,
52.3892938,-3.1606419,,farm,
52.3950816,-3.1676371,,farm,
52.3820383,-3.1409652,,farm,
52.3795890,-3.1678088,,farm,
52.3805058,-3.1708987,,farm,
52.3758689,-3.1832368,,farm,
52.3769561,-3.1830223,,farm,
52.3701178,-3.1758340,,farm,
52.3646936,-3.1384976,,farm,
52.3654798,-3.1244643,,farm,
52.3763077,-3.1558354,,farm,
52.3984597,-3.2375033,,farm,
52.4021778,-3.2431896,,farm,
52.4085268,-3.2492192,,farm,
52.4094038,-3.2437046,,farm,
52.4141943,-3.2353146,,farm,
52.4165632,-3.2350142,,farm,
52.2493952,-3.3082801,,farm,Brynthomas
52.2499075,-3.2937962,,farm,
52.2544132,-3.2986456,,farm,
52.2640405,-3.2942039,,farm,
52.2473261,-3.3324844,,farm,
52.2497959,-3.3259398,,farm,
52.2559960,-3.3157259,,farm,
52.2579793,-3.3301455,,farm,
52.2588593,-3.3432776,,farm,
52.2644541,-3.3497578,,farm,
52.2691290,-3.3520967,,farm,
52.2599101,-3.3622462,,farm,
52.2575459,-3.3157045,,farm,
52.2483771,-3.3673531,,farm,
52.2483376,-3.3627826,,farm,
52.2454079,-3.3687908,,farm,
52.2315056,-3.3716875,,farm,
52.2553393,-3.3683402,,farm,
52.2781492,-3.3555728,,farm,
52.2748013,-3.3629114,,farm,
52.2734621,-3.3662158,,farm,
52.2814968,-3.3858925,,farm,
52.2830721,-3.3745629,,farm,
52.2833609,-3.3799702,,farm,
52.2807617,-3.3807427,,farm,
52.2866031,-3.3917934,,farm,
52.4678419,-3.2206197,,farm,
52.4311461,-3.2927390,,farm,
52.4002069,-3.3163424,,farm,
52.3976670,-3.2905503,,farm,
52.3882652,-3.3051630,,farm,
52.3880426,-3.3130594,,farm,
52.3920497,-3.3759733,,farm,
52.4189379,-3.3509536,,farm,
52.4688746,-3.3753295,,farm,
52.4862828,-3.3657165,,farm,
52.4824802,-3.3512970,,farm,
52.4868316,-3.3318778,,farm,
52.4882820,-3.3228441,,farm,
52.4911695,-3.2686205,,farm,
52.4905293,-3.2560893,,farm,
52.5060483,-3.2502742,,farm,
52.5041021,-3.2556816,,farm,
52.5081249,-3.2535143,,farm,
52.5096006,-3.2390733,,farm,
52.5112200,-3.2283445,,farm,
52.5192246,-3.2348033,,farm,
52.5152552,-3.2513471,,farm,
52.5177622,-3.2458969,,farm,
52.5124868,-3.2711311,,farm,
52.5120689,-3.2598229,,farm,
52.5125651,-3.2752724,,farm,
52.5207784,-3.2711740,,farm,
52.5162476,-3.2851430,,farm,
52.5111678,-3.2826539,,farm,
52.5021298,-3.2827397,,farm,
52.4749133,-3.3165784,,farm,
52.4736978,-3.3243890,,farm,
52.4719463,-3.3434220,,farm,
52.4727567,-3.3395811,,farm,
52.4527671,-3.3525630,,farm,
52.4942332,-3.3898886,,farm,
52.4962320,-3.3814986,,farm,
52.4911629,-3.3743747,,farm,
52.4887850,-3.3767136,,farm,
52.3547076,-3.2950564,,farm,
51.7610884,-3.4030006,,suburb,Cefn-coed-y-cymmer
51.7555140,-3.4429984,,locality,Baverstock Junction
51.7548232,-3.4643166,,neighbourhood,Nant Hir
51.7619158,-3.3664803,,suburb,Penybryn
51.7705740,-3.3981089,,village,Trefechan
51.7625134,-3.3555584,,suburb,Dowlais
51.7635094,-3.3803420,,suburb,Gurnos
51.7393859,-3.4866218,,locality,Croesbychan Junction
52.6007985,-3.8557454,,neighbourhood,Pont-ar-Ddyfi
52.7606318,-3.7934730,,locality,Pont Helygog
51.6639385,-4.1586282,,suburb,Machynys
51.6825814,-4.1297247,,suburb,Pemberton
51.6740925,-4.1700222,,suburb,Seaside
51.6697943,-4.1519119,,suburb,Morfa
51.6851357,-4.1139962,,suburb,Bryn
51.6837521,-4.1360976,,suburb,Halfway
51.6757692,-4.1432001,,suburb,Llwynwhylwyg
51.6746514,-4.1391231,,suburb,Trostre
51.6750107,-4.1568901,,suburb,Tyshia
51.6786172,-4.1477480,,suburb,Bigyn
51.4830581,-3.4325299,,village,Trerhyngyll
51.7222602,-4.1271233,,locality,Clochyrie
53.1405298,-3.8285736,,hamlet,Coed Derw
51.6827811,-4.1571781,,neighbourhood,Eastgate
51.3921541,-3.4055758,,farm,West Aberthaw Farm
53.2636853,-3.8551782,,village,Llechwedd
53.0360484,-3.8290169,,hamlet,Glasgwm
53.0380635,-3.7971394,,locality,Pen-y-waen
53.1603083,-3.8823169,,locality,Siglen
53.0315438,-3.8700013,,locality,Bwlch Ewigod
53.0097864,-3.8564534,,locality,Tre-Gynwal
53.0292693,-3.8415043,,hamlet,Glasgwm
52.9945213,-3.8408075,,locality,Pont Elen
52.9039546,-3.9291073,,locality,Carreg yr Ogof
52.9431758,-3.7657660,,locality,Bwlch Llestri
52.9086649,-3.8669307,,locality,Pont Dolydd-Prysor
51.9050560,-3.8119639,,hamlet,Twynllanan
51.7373085,-4.9299294,,hamlet,Hill Mountain
51.7395542,-4.9110467,,hamlet,Port Lion
51.9372850,-3.5637029,,village,Defynnog
53.2531298,-3.4481937,,locality,Llwyn Elwy
51.5859150,-3.1915109,,farm,Sunnybank Farm
51.3925530,-3.4037827,,village,West Aberthaw
51.6968779,-4.2193372,,locality,Gwraeth
51.6911436,-4.2113443,,locality,Penhwch
51.6957832,-4.1904947,,village,Cwmbach
51.5698832,-2.9842655,,locality,Crow Point
51.5673883,-2.9893331,,locality,The Stage
51.5568318,-2.9700507,,locality,Powder House Point
51.5561199,-2.9657029,,locality,Steel Works Quay
51.5623357,-2.9682821,,locality,Union Docks
51.6971341,-4.1591250,,locality,Cae-mawr
52.2747349,-3.8389992,,farm,Great Abbey Farm
51.6937138,-4.1958372,,locality,Pant Hywel
51.6914083,-4.2060896,,locality,Cilymaenllwyd
53.1994548,-3.8996179,,farm,Tan-y-bwlch
51.7495297,-2.6909882,,hamlet,Manorside
51.7497546,-2.6988132,,hamlet,Maryland
51.7398489,-4.7735596,,isolated_dwelling,Lovestone Mill
52.5132994,-4.0516766,,hamlet,Ynyslas
53.0682002,-4.0890512,,locality,Cwm Clogwyn
53.0711913,-4.1116247,,locality,Cwm Treweunydd
52.0147015,-3.6422322,,locality,Dixies Corner
52.3944067,-3.8437461,,isolated_dwelling,Dolgamfa
52.4082052,-3.8900286,,isolated_dwelling,Blaen brwyno
52.3901179,-3.8592921,,isolated_dwelling,Llys Tuen
52.3969596,-3.8579199,,isolated_dwelling,Ty Gwyn
52.3934243,-3.8558385,,isolated_dwelling,Bwlch Gwyn
52.3981648,-3.8534353,,isolated_dwelling,Penyrhenrhiw
52.4070013,-3.8531767,,isolated_dwelling,Tan-y-fford
52.3906220,-3.8621042,,isolated_dwelling,Bwlch-y-brynar
52.3883699,-3.8578223,,hamlet,Penrhiw
53.2511630,-4.1433052,,village,Hen Bentref Llandegfan
53.1342758,-3.4869159,,village,Soar
52.6921053,-3.6961490,,farm,Bron-camlan
52.6864631,-3.7014372,,farm,Camlan Isaf
52.7278459,-3.8637205,,farm,Ty'n-y-bryn
51.6310052,-4.1245790,,village,Llanmorlais
53.1027016,-3.5518186,,locality,Pont y Brenig
53.0952636,-3.5092688,,locality,Hen Ddinbych
51.6846571,-4.1769484,,locality,Sandy
51.6857746,-4.1887608,,locality,Graig
53.2554389,-3.7958425,,village,Pentrefelin
53.2287553,-3.8158179,,hamlet,Tal-y-cafn
53.2196677,-3.8506918,,hamlet,Pontwgan
52.6530322,-3.9850494,,farm,Tyn-y-bryn
52.4632951,-3.6951046,,farm,Maesnant
51.5749603,-3.2604935,,hamlet,Y Groes-wen
51.8933480,-4.1697663,,hamlet,Felingwmisaf
51.9032262,-4.1366617,,hamlet,Pont-ynys-wen
51.5887583,-3.1323400,,farm,Rhyd-y-Gwern Farm
53.2893785,-3.8818231,,locality,Penmaenbach Point
53.2883954,-3.8845236,,locality,The Giants Thumb
52.9784362,-2.9624220,,hamlet,Overton Bridge
52.8872402,-3.2142309,,locality,Pensarn
53.1748548,-4.0824204,,village,Bryn-Eglwys
53.1671706,-4.1100452,,locality,Bwlch y Mawn
53.1759561,-4.1447872,,hamlet,Carfan
53.1783584,-4.1454372,,hamlet,Felin-uchaf
53.2635394,-3.4349246,,locality,Pont Dafydd
53.1566194,-4.2287922,,locality,Pont Rhyd-y-galen
51.6267688,-3.7453093,,hamlet,Rock
51.6916974,-3.3461640,,village,Aberfan
51.8816971,-2.9707080,,locality,Llanteems
51.8865847,-2.9711382,,locality,Werngifford
51.6458760,-3.8660224,,village,Coed Darcy
51.8518780,-4.8814438,,village,Clarbeston Road
52.1383494,-4.5570334,,locality,Cribach
52.1409009,-4.5751896,,locality,Craig Filain
51.6794858,-5.0329740,,village,Rhoscrowther
51.6820293,-5.0376263,,farm,Eastington
51.6784624,-5.0330114,,farm,Hilton Farm
51.6777673,-5.0223003,,farm,Cheveralton
52.9083405,-3.4431152,,locality,Pont Ty'n-llwyn
51.6881318,-5.0476109,,farm,Sawdern
51.6878869,-5.0564510,,locality,Sawdern Point
51.6939026,-5.0513607,,locality,Popton Point
51.7083338,-5.0394647,,locality,Hakin Point
51.6887193,-4.9750427,,locality,Pennar Point
51.6875905,-5.0753155,,locality,Angle Point
51.6849506,-4.9516515,,village,Pennar
53.4147837,-4.4589669,,hamlet,Penrhyn
51.7205865,-4.9777620,,locality,Fort Scoveston (Disused)
53.3340896,-4.4724713,,village,Elim
53.4226886,-4.4506171,,locality,Llanbadrig Point
53.4087507,-4.4947991,,locality,Pont Cafnan
51.7222124,-2.9170844,,isolated_dwelling,Llancayo Court
52.5716839,-3.1934124,,farm,
53.2861000,-4.5742150,,locality,Hen Valley
53.2809470,-4.5855691,,locality,Ynys Leurad
53.2868594,-4.6113754,,hamlet,Tre Arddur
51.7082034,-5.0548752,,locality,Hubberston Fort (Disused)
53.0295424,-3.3599069,,hamlet,Gwndir
51.7079710,-5.0837045,,locality,South Hook Fort (Disused)
53.2944412,-4.6649141,,village,Penrhosfeilw
53.2842639,-4.6838272,,locality,Penrhyn Mawr
53.2810329,-4.6805786,,locality,Ynysoedd y Ffrydiau
53.2818855,-4.6671323,,locality,Dinas
53.3129719,-4.6553394,,village,Llaingoch
53.3098262,-4.5910704,,locality,Cerrig y Gwyr
53.3083997,-4.6063106,,locality,Nimrod Rocks
53.2226484,-4.2036036,,village,Llanfairpwllgwyngyll
52.9783966,-3.8949508,,locality,Cwm Teigl
52.9650116,-3.1386470,,farm,Pen-y-bryn Farm
52.9641845,-3.1336688,,farm,Bryn-dethol Farm
52.9778170,-3.1825801,,farm,Climedw Farm
52.9773735,-3.1888418,,hamlet,Bryniaw-mawr
52.9742546,-3.1879015,,hamlet,Bryniau-bach
52.9667107,-3.1181541,,farm,Bryn Howel Farm
52.9647980,-3.0995769,,hamlet,Plas-yn-pentre
53.0151205,-3.9366052,,locality,Ffridd-y-Bwlch
53.0172963,-4.0122420,,locality,Llyn Llagi Slate Mine
52.9744190,-3.9738801,,locality,Moelwyn No.2 Mine - Gwaith Mango
52.9751116,-3.9923515,,neighbourhood,Moelwyn Slate Mine
52.9789601,-3.9233598,,neighbourhood,Cae Clyd
52.9681177,-3.9253407,,locality,Pont y Pandy
52.9861181,-4.1456855,,locality,Treforys Miners Village (abandoned)
51.4948960,-3.4577870,,hamlet,City
51.5044101,-3.4386087,,isolated_dwelling,Cefn Coed
53.0457593,-3.9244888,,hamlet,Roman Bridge
52.6838258,-3.8365381,,locality,Cwm yr Hengae
52.7404845,-3.8308166,,locality,Pont Cefn-coch
52.7396595,-3.7852555,,locality,Bwlch Oerddrws
52.8308531,-3.7158970,,locality,Crow's Ford
53.0802084,-3.4540014,,locality,Pont Traws-afon
51.5110141,-3.5946989,,village,Cefn Glas
51.5136225,-3.6026330,,village,Bryntirion
51.5016827,-3.6030193,,village,Broadlands
52.9273746,-3.2348076,,farm,
52.9272065,-3.2395497,,farm,
52.9673391,-3.2606319,,farm,
52.8923836,-3.2108501,,farm,
52.8930438,-3.2031038,,farm,
52.8885644,-3.2280377,,farm,
52.8742817,-3.1737712,,farm,
52.8667564,-3.1387094,,farm,
52.8658108,-3.1359199,,farm,
52.8403624,-3.1630209,,farm,
52.8378219,-3.1569484,,farm,
52.8367072,-3.1593087,,farm,
52.8348406,-3.1773546,,farm,
52.8349572,-3.1958512,,farm,
52.8530885,-3.2658246,,farm,
52.7659271,-3.2327369,,farm,
52.7627850,-3.2404187,,farm,
52.7484738,-3.2481220,,farm,
52.7497856,-3.2451180,,farm,
52.7462267,-3.2483152,,farm,
52.7473048,-3.2425430,,farm,
52.7436548,-3.2398823,,farm,
52.7419530,-3.2338741,,farm,
52.7373541,-3.2459763,,farm,
52.7322480,-3.2473496,,farm,
52.7308966,-3.2531002,,farm,
53.0329415,-4.1762886,,locality,Cwm Dwyfor Copper Mine
53.0368165,-4.1790300,,locality,Cwm Dwyfor
53.0220165,-4.1981063,,locality,Cwm Braich-y-ddinas
53.0254813,-4.1777612,,farm,Blaen-pennant
53.0217370,-4.2406205,,locality,Cwm Dulyn
53.0821424,-4.1547181,,locality,Bryn Manllyn
53.0879612,-4.1751706,,hamlet,Salem
53.0845338,-4.1716299,,locality,Pont Cerrig-y-rhyd
53.0694252,-4.1719027,,locality,Cwm Planwydd
53.0589757,-4.1885140,,locality,Benallt Copper Mine
53.0586394,-4.1612811,,locality,Bwlchgylfin
53.0825106,-4.1019222,,locality,Cwm Brwynog
53.0828973,-4.0917405,,locality,Maen Du'r Arddu
53.0839992,-4.0772244,,locality,Cwm Hetiau
53.1988564,-4.0345066,,locality,Twll Pant-hiriol
53.1754429,-4.3126436,,locality,Pont Mynach
53.1899265,-4.2699295,,locality,Pont Dic
53.2047348,-4.2383652,,locality,Pont y Crug
53.1887688,-4.3152845,,locality,Pont Dinam
51.8251865,-3.0934237,,village,Gilwern
53.1661182,-4.3349921,,village,Llangeinwen
53.1652234,-4.3230048,,village,Dwyran
53.1572330,-4.3485992,,hamlet,Pen-Lon
51.6743735,-3.5351260,,village,Treherbert
51.5851295,-3.4667648,,village,Hendreforgan
51.5515232,-3.3227515,,village,Efail Isaf
51.5177973,-3.3998402,,village,Brynsadler
52.9487934,-3.0856278,,farm,
52.9427423,-3.0794480,,farm,
52.9200522,-3.1180259,,farm,
52.9189137,-3.1131550,,farm,
52.9275811,-3.1459853,,farm,
52.9380574,-3.1372520,,farm,
52.8805620,-3.1833216,,farm,
52.8839805,-3.1930848,,farm,
52.8926808,-3.2022473,,farm,
52.8917617,-3.2008311,,farm,
52.9569890,-3.0676218,,farm,
52.9706630,-3.0223462,,farm,
52.9739322,-3.0069825,,farm,
52.9713737,-3.0074116,,farm,
52.9728856,-2.9973694,,farm,
52.9835802,-3.0021545,,farm,
52.9869517,-3.0071970,,farm,
52.9857246,-3.0165526,,farm,
52.9926867,-3.0241915,,farm,
52.9940170,-3.0142995,,farm,
52.9947273,-2.9948160,,farm,
52.9979044,-3.0033347,,farm,
53.0036120,-3.0201360,,farm,
53.0038057,-3.0085918,,farm,
52.9959414,-3.0136558,,farm,
52.9640172,-3.0261012,,farm,
52.9623111,-3.0182477,,farm,
52.9506158,-3.0173572,,farm,
52.9528394,-2.9433712,,farm,
52.9517664,-2.9406461,,farm,
52.9576870,-2.9514607,,farm,
52.9589150,-2.9657086,,farm,
52.9669929,-2.9692062,,farm,
52.9676391,-3.0023583,,farm,
52.9792038,-3.0158123,,farm,
52.9906201,-2.9887756,,farm,
52.9918859,-2.9846128,,farm,
53.0051486,-2.9887327,,farm,
53.0040640,-2.9907068,,farm,
53.0111652,-2.9865440,,farm,
53.0118365,-2.9892691,,farm,
53.0143281,-2.9887971,,farm,
53.0137197,-2.9743024,,farm,
53.0183798,-2.9701826,,farm,
53.0243945,-2.9670283,,farm,Pen-y-Llan
53.0288243,-2.9737445,,farm,
53.0270789,-2.9947409,,farm,
53.0192575,-2.9946979,,farm,
53.0146492,-3.0104264,,farm,
53.0163144,-3.0172714,,farm,
53.0315053,-3.0122074,,farm,
53.0315827,-3.0189880,,farm,
53.0445494,-3.0265411,,farm,
53.0413371,-2.9477486,,farm,
53.0129064,-2.9425343,,farm,
53.0054440,-2.9363974,,farm,
52.9986744,-2.9392406,,farm,
52.9913386,-2.9264089,,farm,
52.9871923,-2.9178258,,farm,
52.9799192,-2.9155084,,farm,
52.9774774,-2.9203793,,farm,
52.9774515,-2.9275676,,farm,
52.9746736,-2.9261085,,farm,
52.9730842,-2.9107019,,farm,
52.9684322,-2.9266235,,farm,
52.9665196,-2.9270312,,farm,
52.9668556,-2.9294130,,farm,
52.9683418,-2.9127404,,farm,
52.9646973,-2.9191777,,farm,
52.9484745,-2.9303571,,farm,
52.9458628,-2.9179546,,farm,Trench
52.7650259,-3.0381175,,farm,
52.7530272,-3.1455346,,farm,
52.7567934,-3.1540963,,farm,
52.7586893,-3.1405565,,farm,
52.7609228,-3.1633874,,farm,
52.7599229,-3.1557056,,farm,
52.7668176,-3.1580874,,farm,
52.7463642,-3.1792446,,farm,
52.7487023,-3.1625077,,farm,
52.7412202,-3.1675073,,farm,
52.7453251,-3.1894800,,farm,
52.7391026,-3.2005736,,farm,
52.6895641,-3.1942221,,farm,
53.0494022,-3.2983790,,farm,Llwyn Bedw
53.0499181,-3.2925426,,farm,
53.0196732,-3.3575378,,farm,
53.0185889,-3.3669363,,farm,
53.0182017,-3.3756267,,farm,
53.0155941,-3.3770643,,farm,
53.0154650,-3.3733736,,farm,Maes Gamedd Plas
53.0081192,-3.3679019,,farm,
53.0034710,-3.3580528,,farm,
53.0088294,-3.3264671,,farm,Bryn Tangor
53.0014566,-3.3062111,,farm,Hendreforfydd
53.0044394,-3.2974134,,farm,
52.9940826,-3.3218537,,farm,
52.9930106,-3.3205234,,farm,
52.9927781,-3.3707987,,farm,
53.0318821,-3.3070265,,farm,
53.0345918,-3.3105455,,farm,
53.0413397,-3.3158885,,farm,Waen Rhydd
53.0398818,-3.3031856,,farm,
53.0415590,-3.3084641,,farm,Tŷ Isa
53.0409139,-3.2935296,,farm,
53.0245262,-3.3739959,,farm,
53.0270686,-3.3742534,,farm,
53.0264620,-3.3850680,,farm,
53.0205380,-3.3871709,,farm,
53.0201895,-3.3938442,,farm,
52.9962006,-3.4343778,,farm,
53.0014308,-3.4758125,,farm,
52.9944829,-3.5067545,,farm,
52.9861648,-3.4511148,,farm,
